id,period,subject,municipality,settlement,oktmo,water_body,indicator,hazard_class,cnt_cases,value_min,value_max,unit,indicator,pdk_hazard_class,pdk_value,date_start,date_end,ingredient_npa,in_period,concentration_mg_l
793,2009-10-31,Свердловская область,Режевской городской округ,г. Реж,65720000001,р. Реж,Взвешенные вещества,0,1,72.0,72.0,ПДК,,,,,,,,
795,2009-10-31,Челябинская область,Частоозёрский район,с. Бутырино,37636408101,оз. Бутырино,Взвешенные вещества,0,1,156.8,156.8,ПДК,,,,,,,,
802,2009-11-30,Мурманская область,Городской округ город Мурманск,г. Мурманск,47701000001,руч. Варничный,БПК5,0,1,23.0,23.0,ПДК,,,,,,,,
807,2009-11-30,Пермский край,Чайковский район,г. Чайковский,57735000001,р. Кама,Взвешенные вещества,0,1,89.0,89.0,ПДК,,,,,,,,
809,2009-11-30,Пермский край,Лысьва,г. Лысьва,57726000001,р. Лысьва,Взвешенные вещества,0,1,80.0,80.0,ПДК,,,,,,,,
813,2009-11-30,Свердловская область,муниципальное образование «город Екатеринбург»,г. Екатеринбург,65701000001,р. Исеть,Взвешенные вещества,0,1,248.0,248.0,ПДК,,,,,,,,
814,2009-11-30,Свердловская область,Белоярский городской округ,с. Колюткино,65706000201,р. Исеть,Взвешенные вещества,0,1,211.0,211.0,ПДК,,,,,,,,
815,2009-11-30,Свердловская область,Сысертский городской округ,п. Двуреченск,65722000181,р. Исеть,Взвешенные вещества,0,1,167.0,167.0,ПДК,,,,,,,,
816,2009-11-30,Свердловская область,Сысертский городской округ,п. Двуреченск,65722000181,р. Исеть,Взвешенные вещества,0,1,180.0,180.0,ПДК,,,,,,,,
820,2009-11-30,Свердловская область,городской округ Краснотурьинск,г. Краснотурьинск,65745000001,р. Турья,Взвешенные вещества,0,1,71.0,71.0,ПДК,,,,,,,,
827,2009-12-31,Свердловская область,муниципальное образование «город Екатеринбург»,г. Екатеринбург,65701000001,р. Исеть,Взвешенные вещества,0,1,297.0,297.0,ПДК,,,,,,,,
828,2009-12-31,Свердловская область,Берёзовский городской округ,г. Березовский,65731000001,р. Пышма,Взвешенные вещества,0,1,73.0,73.0,ПДК,,,,,,,,
829,2009-12-31,Свердловская область,Туринский городской округ,г. Туринск,65726000001,р. Тура,Взвешенные вещества,0,1,86.0,86.0,ПДК,,,,,,,,
830,2009-12-31,Свердловская область,городской округ Первоуральск,г. Первоуральск,65753000001,р. Чусовая,Взвешенные вещества,0,1,58.0,58.0,ПДК,,,,,,,,
870,2010-02-28,Мурманская область,Городской округ город Мурманск,г. Мурманск,47701000001,руч. Варничный,БПК5,0,1,63.0,63.0,ПДК,,,,,,,,
883,2010-02-28,Пермский край,Кудымкар,г. Кудымкар,57851000001,р. Иньва,Взвешенные вещества,0,1,82.0,82.0,ПДК,,,,,,,,
884,2010-02-28,Пермский край,Кудымкар,г. Кудымкар,57851000001,р. Иньва,Взвешенные вещества,0,1,73.0,73.0,ПДК,,,,,,,,
889,2010-02-28,Пермский край,Добрянский район,д. Кунья,57718000461,р. Косьва,Взвешенные вещества,0,1,96.0,96.0,ПДК,,,,,,,,
891,2010-02-28,Пермский край,Карагайский район,с. Рождественск,57622434101,р. Обва,Взвешенные вещества,0,1,99.0,99.0,ПДК,,,,,,,,
894,2010-02-28,Пермский край,Чусовской район,г. Чусовой,57758000001,р. Чусовая,Взвешенные вещества,0,1,57.0,57.0,ПДК,,,,,,,,
899,2010-02-28,Свердловская область,муниципальное образование «город Екатеринбург»,г. Екатеринбург,65701000001,р. Исеть,Взвешенные вещества,0,1,52.0,52.0,ПДК,,,,,,,,
925,2010-03-31,Вологодская область,Сокольский район,г. Сокол,19638101001,р. Пельшма,БПК5,0,1,8.0,8.0,ПДК,,,,,,,,
978,2010-03-31,Свердловская область,Сысертский городской округ,п. Двуреченск,65722000181,р. Исеть,Взвешенные вещества,0,1,124.0,124.0,ПДК,,,,,,,,
979,2010-03-31,Свердловская область,Сысертский городской округ,п. Двуреченск,65722000181,р. Исеть,Взвешенные вещества,0,1,119.0,119.0,ПДК,,,,,,,,
1018,2010-04-30,Курганская область,Далматовский район,с. Першинское,37608467101,р. Теча,Взвешенные вещества,0,1,95.0,95.0,ПДК,,,,,,,,
1038,2010-04-30,Нижегородская область,Лысковский район,с. Семово,22640416171,р. Сундовик,Взвешенные вещества,0,1,57.0,57.0,ПДК,,,,,,,,
1056,2010-04-30,Пермский край,Чернушинский район,г. Чернушка,57757000001,р. Быстрый Танып,Взвешенные вещества,0,1,89.0,89.0,ПДК,,,,,,,,
1058,2010-04-30,Пермский край,Красновишерский район,г. Красновишерск,57760000001,р. Вишера,Взвешенные вещества,0,1,90.0,90.0,ПДК,,,,,,,,
1059,2010-04-30,Пермский край,Красновишерский район,г. Красновишерск,57760000001,р. Вишера,Взвешенные вещества,0,1,67.0,67.0,ПДК,,,,,,,,
1060,2010-04-30,Пермский край,Соликамск,г. Соликамск,57730000001,р. Кама,Взвешенные вещества,0,1,75.0,75.0,ПДК,,,,,,,,
1063,2010-04-30,Пермский край,Губаха,г. Губаха,57717000001,р. Косьва,Взвешенные вещества,0,1,54.0,54.0,ПДК,,,,,,,,
1074,2010-04-30,Свердловская область,Ирбитское муниципальное образование,г. Ирбит,65739000001,р. Ирбит,Взвешенные вещества,0,1,217.0,217.0,ПДК,,,,,,,,
1075,2010-04-30,Свердловская область,муниципальное образование «город Екатеринбург»,г. Екатеринбург,65701000001,р. Исеть,Взвешенные вещества,0,1,85.0,85.0,ПДК,,,,,,,,
1076,2010-04-30,Свердловская область,город Каменск-Уральский,г. Каменск-Уральский,65740000001,р. Исеть,Взвешенные вещества,0,1,404.0,404.0,ПДК,,,,,,,,
1077,2010-04-30,Свердловская область,Белоярский городской округ,с. Колюткино,65706000201,р. Исеть,Взвешенные вещества,0,1,158.0,158.0,ПДК,,,,,,,,
1078,2010-04-30,Свердловская область,Сысертский городской округ,п. Двуреченск,65722000181,р. Исеть,Взвешенные вещества,0,1,161.0,161.0,ПДК,,,,,,,,
1079,2010-04-30,Свердловская область,Сысертский городской округ,п. Двуреченск,65722000181,р. Исеть,Взвешенные вещества,0,1,148.0,148.0,ПДК,,,,,,,,
1080,2010-04-30,Свердловская область,городской округ Богданович,г. Богданович,65707000001,р. Кунара,Взвешенные вещества,0,1,67.0,67.0,ПДК,,,,,,,,
1086,2010-04-30,Свердловская область,Ирбитское муниципальное образование,г. Ирбит,65739000001,р. Ница,Взвешенные вещества,0,1,76.0,76.0,ПДК,,,,,,,,
