id,period,subject,municipality,settlement,oktmo,water_body,indicator,hazard_class,cnt_cases,value_min,value_max,unit,indicator,pdk_hazard_class,pdk_value,date_start,date_end,ingredient_npa,in_period,concentration_mg_l
3328,2014-12-31,Сахалинская область,городской округ Охинский,г. Оха,64736000001,р. Охинка,Нефть и нефтепродукты,3,1,100.0,100.0,ПДК,Нефть и нефтепродукты,3,0.05,2010-01-18,2099-12-31,Росрыболовство-2010,true,5.0
3330,2014-12-31,Свердловская область,городской округ Красноуральск,г. Красноуральск,65746000001,р. Айва,Марганец,4,1,104.0,104.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,1.04
3331,2014-12-31,Свердловская область,городской округ Красноуральск,г. Красноуральск,65746000001,р. Айва,Марганец,4,1,101.0,101.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,1.01
3333,2014-12-31,Свердловская область,Невьянский городской округ,г. Невьянск,65714000001,р. Нейва,Марганец,4,1,87.0,87.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.87
3334,2014-12-31,Свердловская область,муниципальное образование «город Екатеринбург»,г. Екатеринбург,65701000001,р. Патрушиха,Марганец,4,1,128.0,128.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,1.28
3338,2014-12-31,Свердловская область,Берёзовский городской округ,г. Березовский,65731000001,р. Пышма,Марганец,4,1,93.0,93.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.93
3340,2014-12-31,Свердловская область,городской округ Верхотурский,с. Прокопьевская Салда,65709000346,р. Салда,Марганец,4,1,81.0,81.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.81
3341,2014-12-31,Свердловская область,Полевской городской округ,г. Полевской,65754000001,р. Северушка,Марганец,4,1,101.0,101.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,1.01
3342,2014-12-31,Свердловская область,Полевской городской округ,г. Полевской,65754000001,р. Северушка,Марганец,4,1,173.0,173.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,1.73
3345,2014-12-31,Свердловская область,Слободо-Туринский муниципальный район,с. Тимофеево,65639460161,р. Тура,Растворенный кислород,0,1,1.4,1.4,мг/л,,,,,,,,1.4
3347,2014-12-31,Свердловская область,городской округ Краснотурьинск,г. Краснотурьинск,65745000001,р. Турья,Марганец,4,1,91.0,91.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.91
3354,2015-01-31,Курганская область,Курган,г. Курган,37701000001,вдхр. Курганское,Марганец,4,1,69.0,69.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.6900000000000001
3355,2015-01-31,Курганская область,Белозерский район,с. Большой Камаган,37604430101,оз. Большой Камаган,Растворенный кислород,0,1,1.8,1.8,мг/л,,,,,,,,1.8
3356,2015-01-31,Курганская область,Далматовский район,с. Першинское,37608467101,р. Теча,Марганец,4,1,182.0,182.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,1.82
3357,2015-01-31,Липецкая область,Усманский район,с. Новоуглянка,42648424106,р. Усмань,Растворенный кислород,0,1,0.5,0.5,мг/л,,,,,,,,0.5
3358,2015-01-31,Мурманская область,Печенгский муниципальный район,пгт. Никель,47515000051,прот. из оз. Куэтс-Ярви,Ртуть,1,1,6.0,6.0,ПДК,Ртуть,1,1.0E-5,2010-01-18,2099-12-31,Росрыболовство-2010,true,6.000000000000001E-5
3359,2015-01-31,Мурманская область,Городской округ город Мончегорск с подведомственной территорией,г. Мончегорск,47715000111,р. Нюдуай,Медь,3,1,53.0,53.0,ПДК,Медь,3,0.001,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.053
3361,2015-01-31,Мурманская область,Печенгский муниципальный район,г. Заполярный,47615103001,р. Хаукилампийоки,Ртуть,1,1,10.0,10.0,ПДК,Ртуть,1,1.0E-5,2010-01-18,2099-12-31,Росрыболовство-2010,true,1.0E-4
3363,2015-01-31,Новосибирская область,Новосибирск,г. Новосибирск,50701000001,р. Ельцовка 1,Марганец,4,1,64.0,64.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.64
3364,2015-01-31,Новосибирская область,Новосибирск,г. Новосибирск,50701000001,р. Камышенка,Марганец,4,1,70.0,70.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.7000000000000001
3365,2015-01-31,Новосибирская область,Новосибирск,г. Новосибирск,50701000001,р. Нижняя Ельцовка,Марганец,4,1,63.0,63.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.63
3366,2015-01-31,Новосибирская область,Новосибирск,г. Новосибирск,50701000001,р. Плющиха,Марганец,4,1,59.0,59.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.59
3367,2015-01-31,Новосибирская область,Новосибирск,г. Новосибирск,50701000001,р. Тула,Марганец,4,1,58.0,58.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.58
3368,2015-01-31,Омская область,Омск,г. Омск,52701000001,р. Омь,Растворенный кислород,0,1,1.7,1.7,мг/л,,,,,,,,1.7
3369,2015-01-31,Омская область,Омск,г. Омск,52701000001,р. Омь,Растворенный кислород,0,1,1.4,1.4,мг/л,,,,,,,,1.4
3370,2015-01-31,Приморский край,Арсеньевский,г. Арсеньев,5703000001,р. Дачная,Растворенный кислород,0,1,0.8,0.8,мг/л,,,,,,,,0.8
3371,2015-01-31,Республика Коми,ГО Сыктывкар,г. Сыктывкар,87701000001,р. Вычегда,Аммоний-ион,4,1,725.0,725.0,ПДК,Аммоний-ион,4,0.4,2010-01-18,2099-12-31,Росрыболовство-2010,true,290.0
3372,2015-01-31,Республика Коми,ГО Сыктывкар,г. Сыктывкар,87701000001,р. Сысола,Аммоний-ион,4,1,245.0,245.0,ПДК,Аммоний-ион,4,0.4,2010-01-18,2099-12-31,Росрыболовство-2010,true,98.0
3373,2015-01-31,Республика Коми,ГО Сыктывкар,г. Сыктывкар,87701000001,р. Сысола,Аммоний-ион,4,1,550.0,550.0,ПДК,Аммоний-ион,4,0.4,2010-01-18,2099-12-31,Росрыболовство-2010,true,220.0
3374,2015-01-31,Республика Коми,ГО Сыктывкар,г. Сыктывкар,87701000001,р. Сысола,Аммоний-ион,4,1,900.0,900.0,ПДК,Аммоний-ион,4,0.4,2010-01-18,2099-12-31,Росрыболовство-2010,true,360.0
3375,2015-01-31,Самарская область,Чапаевск,г. Чапаевск,36750000001,р. Чапаевка,Марганец,4,1,124.0,124.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,1.24
3376,2015-01-31,Свердловская область,городской округ Красноуральск,г. Красноуральск,65746000001,р. Айва,Марганец,4,1,135.0,135.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,1.35
3377,2015-01-31,Свердловская область,городской округ Красноуральск,г. Красноуральск,65746000001,р. Айва,Марганец,4,1,149.0,149.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,1.49
3378,2015-01-31,Свердловская область,Невьянский городской округ,г. Невьянск,65714000001,р. Нейва,Марганец,4,1,80.0,80.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.8
3379,2015-01-31,Свердловская область,муниципальное образование «город Екатеринбург»,г. Екатеринбург,65701000001,р. Патрушиха,Марганец,4,1,85.0,85.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.85
3381,2015-01-31,Свердловская область,Берёзовский городской округ,г. Березовский,65731000001,р. Пышма,Марганец,4,1,128.0,128.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,1.28
3382,2015-01-31,Свердловская область,городской округ Верхотурский,с. Прокопьевская Салда,65709000346,р. Салда,Марганец,4,1,58.0,58.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.58
3383,2015-01-31,Свердловская область,Полевской городской округ,г. Полевской,65754000001,р. Северушка,Марганец,4,1,64.0,64.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.64
3384,2015-01-31,Свердловская область,Полевской городской округ,г. Полевской,65754000001,р. Северушка,Марганец,4,1,75.0,75.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.75
3385,2015-01-31,Свердловская область,Полевской городской округ,г. Полевской,65754000001,р. Северушка,Марганец,4,1,143.0,143.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,1.43
